964838,occ,,,92399,,Lonchodectes sp.,genus,157392,,Lonchodectes,,genus,157392,Middle Cenomanian,,99.6,93.5,Averianov and Kurochkin,2010,36941,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Lonchodectes,157392,,,,1,specimens,44.736389,50.880833,PIN 5028/4,Melovatka 3,,,RU,Volgograd,Zhirnovskii,stated in text,seconds,outcrop,"Along Medveditsa River bank 3.5 km east of Melovatka village, northern part of Volgograd. Zhirnovskii District, 2 km east of the village of Melovatka.",gp_mid,56.84,45.77,302,RU,,Melovatka,,,group of beds,,,,,,,,"Lower part of formation - ""phosphorite horizon"". Actually two close but separate horizons that merge in places into a single horizon","""The two phosphorite horizons are separated in places by a yellowish sand interbed up to 1 m thick; however, they sometimes merge into a single horizon. The lower interbed or part of the integrated phosphorite horizon shows in places straight diagonal bedding, which is manifested in the orientation of almost flat pellets, pebbles, and pseudomorphs on bivalve shells. The phosphate concretions are irregular aggregates and rounded pebbles, ranging in size from several millimeters to 5–10 cm. They are dark brown or nearly black""",phosphorite,"concretionary,pebbly,brown,blue",,sandy,Y,sandstone,yellow,,,,marine indet.,,,"macrofossils,mesofossils",,,,,,,,"body,mold/impression,concretion",good,parautochthonous,,,,,,,,,,,taxonomic,"field collection,survey of museum collection",PIN,,,,,1993,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Lonchodectes,,,,sp.,,M. Carrano,M. Carrano,
975698,occ,,,116294,,Pterosauria indet.,unranked clade,156251,,Pterosauria,,unranked clade,38461,Barremian,,129.4,125,Yun et al.,2004,37485,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,,,128.360275,35.75,Tooth,Seongsan-myeon,,,KR,,,estimated from map,minutes,,,gp_mid,135.28,40.32,611,KR,,Dongmyeong,Gyeongsang,,,,,,,,,,,black mudstone,mudstone,black,,,,,,,,,fluvial-lacustrine indet.,,freshwater environment,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,,2001,,,marine,,actively mobile,volant,,piscivore,,,active flyers (Padian 1983) and mostly piscivorous (Wang and Zhou 2006),hydroxyapatite,,,,Pterosauria,,,,indet.,,P. Mannion,P. Mannion,R. Butler
984388,occ,,,92421,,Darwinopterus n. sp. robustodens,species,202485,,Darwinopterus robustodens,,species,202485,Late Bathonian,Early Kimmeridgian,167.7,150.8,Lü et al.,2011,37985,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Darwinopterus,157945,,,,1,individuals,119.991112,40.868057,41HIII-0309A,"Daxishan, Linglongta",,"Wukongopterus, Darwinopterus type locality, Linglengta",CN,Liaoning,Jianchang,stated in text,seconds,local area,"Daxishan fossil site, Longlongta town, Jianchang county; section extends from 40° 51' 45"" N, 119° 59' 59"" E (240 m asl) to 40° 52' 20"" N, 119° 59' 03"" E (309m asl).",gp_mid,128.87,50.03,604,CN,,Tiaojishan,,,bed,,Linglongta,13,bottom to top,,,,"Wang et al. (2009) referred to this locality as from the Daohugou Formation (?Late Jurassic-Early Cretaceous), while Lü et al. (2009) suggested that it is the Tiaojishan Formation (Middle Jurassic). \r\n\r\n""The Tiaojishan Formation is generally regarded as Middle (Zhang & Zheng 1991; Liu et al. 2006; Cheng & Li 2007) to Upper Jurassic (Chang et al. 2009) (Late Bathonian-Early Kimmeridgian) in age, although it may date to the early Middle Jurassic (Aalenian) in Jianchang County (Davis et al. 2001). The unit has been dated using radiometric techniques at 169-152 Mya by Liu et al. (2006) and 165-156 Mya by Zhang et al. (2008)."" (Lü et al. 2010: supplement)","""The muddy shales and mudstones, and the tuffaceous layers, have yielded an important fossil assemblage"" (Lü et al. 2011: supplement) Bed 13: ""Grayish-green and shallow grayish mudstone and muddy shale, occasionally tuffs and tuffaceous sandstone…fossils…were unearthed from tuffaceous sediments or tuff in the lower parts of this bed.""",sandstone,"tuffaceous,gray",,,Y,mudstone,"gray,green",,,,lacustrine indet.,,,macrofossils,many,many,"skeletons,partial skeletons",eggs,,,,"body,adpression,soft parts",excellent,,snapshot,conservation,,,common,,none,,,,taxonomic,"selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",IVPP,some genera,,,,,"ZMNH: Zhejiang Museum of Natural History. YH: Yizhou Museum, Yixian, Liaoning. \r\nPMOL: Paleontological Museum of Liaoning, Shenyang Normal University.\r\nFossils collected primarily by local farmers\r\nThe heterodontosaurid ornithischian Tianyulong was originally reported to be from the Yixian Formation (Early Cretaceous) of Jianchang County, but is now believed to be from Linglongta (Lü et al. 2011: supplementary data)\r\n","It is now known where in this area the Xiaotingia holotype was found, and it could have come from the Yixian Fm., which also outcrops in the area.",marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Darwinopterus,,,,robustodens,n. sp.,M. Carrano,M. Carrano,
984396,occ,,,52888,,n. gen. Gegepterus n. sp. changi,species,103982,,Gegepterus changi,,species,103982,Late Barremian,Early Aptian,130,122.46,Wang et al.,2007,24664,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Gegepterus,103981,,,,2,individuals,120.8722,41.601398,"IVPP V11981, partial skeleton including skull, vertebrae, coracoid and parts of the wing, pelvis and hindlimb; IVPP V11972","Sihetun, lower Yixian (general)",,Beipiao,CN,Liaoning,Beipiao,based on nearby landmark,4,local area,"Sihetun site, Beipiao city",gp_mid,129.45,41.53,604,CN,,Yixian,Jehol,,member,,,,,,,,"lower part of formation\r\nDong et al (2013): ""Sihetun Locality; Jianshangou Bed, Yixian Formation, Barremian/Aptian (125±1 Ma)""",,"""shale""","black,gray",lithified,,Y,siltstone,green,,,Y,lacustrine indet.,,,macrofossils,some,some,,,,,,"body,mold/impression,trace",excellent,,snapshot,,,,,,occasional,,,"Complete skeleton except the specimen was damaged, leading to the lack of the proximal end of the tibia, proximal end of the fibula, and distal end of the caudal series. ",taxonomic,"selective quarrying,surface (float),surface (in situ),field collection",IVPP,all macrofossils,,,Liang et al.,"1990, 1997-1998",Includes 1 Psittacosaurus sp. in Mr. Liang Shikuan's collections. Geological Museum of China (GMV) collection.,"""This discovery documents the first discoglossid fossil from China, the earliest record of the group in Asia, and the only second Mesozoic discoglossid known from fully articulated material in the world.""",marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Gegepterus,n. gen.,,,changi,n. sp.,M. Carrano,M. Carrano,M. Carrano
984655,occ,,,92421,,n. gen. Jianchangopterus n. sp. zhaoianus,species,202636,,Jianchangopterus zhaoianus,,species,202636,Late Bathonian,Early Kimmeridgian,167.7,150.8,Lü and Bo,2011,38026,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Jianchangopterus,202635,,,,1,individuals,119.991112,40.868057,"YHK-0931, complete skeleton","Daxishan, Linglongta",,"Wukongopterus, Darwinopterus type locality, Linglengta",CN,Liaoning,Jianchang,stated in text,seconds,local area,"Daxishan fossil site, Longlongta town, Jianchang county; section extends from 40° 51' 45"" N, 119° 59' 59"" E (240 m asl) to 40° 52' 20"" N, 119° 59' 03"" E (309m asl).",gp_mid,128.87,50.03,604,CN,,Tiaojishan,,,bed,,Linglongta,13,bottom to top,,,,"Wang et al. (2009) referred to this locality as from the Daohugou Formation (?Late Jurassic-Early Cretaceous), while Lü et al. (2009) suggested that it is the Tiaojishan Formation (Middle Jurassic). \r\n\r\n""The Tiaojishan Formation is generally regarded as Middle (Zhang & Zheng 1991; Liu et al. 2006; Cheng & Li 2007) to Upper Jurassic (Chang et al. 2009) (Late Bathonian-Early Kimmeridgian) in age, although it may date to the early Middle Jurassic (Aalenian) in Jianchang County (Davis et al. 2001). The unit has been dated using radiometric techniques at 169-152 Mya by Liu et al. (2006) and 165-156 Mya by Zhang et al. (2008)."" (Lü et al. 2010: supplement)","""The muddy shales and mudstones, and the tuffaceous layers, have yielded an important fossil assemblage"" (Lü et al. 2011: supplement) Bed 13: ""Grayish-green and shallow grayish mudstone and muddy shale, occasionally tuffs and tuffaceous sandstone…fossils…were unearthed from tuffaceous sediments or tuff in the lower parts of this bed.""",sandstone,"tuffaceous,gray",,,Y,mudstone,"gray,green",,,,lacustrine indet.,,,macrofossils,many,many,"skeletons,partial skeletons",eggs,,,,"body,adpression,soft parts",excellent,,snapshot,conservation,,,common,,none,,,,taxonomic,"selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",IVPP,some genera,,,,,"ZMNH: Zhejiang Museum of Natural History. YH: Yizhou Museum, Yixian, Liaoning. \r\nPMOL: Paleontological Museum of Liaoning, Shenyang Normal University.\r\nFossils collected primarily by local farmers\r\nThe heterodontosaurid ornithischian Tianyulong was originally reported to be from the Yixian Formation (Early Cretaceous) of Jianchang County, but is now believed to be from Linglongta (Lü et al. 2011: supplementary data)\r\n","It is now known where in this area the Xiaotingia holotype was found, and it could have come from the Yixian Fm., which also outcrops in the area.",marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Jianchangopterus,n. gen.,,,zhaoianus,n. sp.,R. Butler,R. Butler,
984668,occ,,,79521,,n. gen. Gladocephaloideus n. sp. jingangshanensis,species,202638,,Gladocephaloideus jingangshanensis,,species,202638,Barremian,Early Aptian,129.4,122.46,Lü et al.,2012,38028,Chordata,33815,Reptilia,36322,Pterosauria,38461,Gallodactylidae,138748,Gladocephaloideus,202637,,,,1,individuals,121.190598,41.473263,"IG-CAGS-08-07, nearly complete skull","Jingangshan, Yixian (IVPP)",,,CN,Liaoning,,estimated from map,6,outcrop,"Jingangshan, Yixian, Jinzhou",gp_mid,129.8,41.48,604,CN,,Yixian,Jehol,Jingangshan,bed,,,,,,,,"""Jingangshan Bed"" from upper part of formation\r\n\r\n""age of 129.7 ± 0.5 Ma for a basaltic lava from the bottom of the Yixian Formation and an age of 122.1 ± 0.3 Ma for a tuff from the lowermost part of the overlying Jiufotang Formation"" (Chang et al. 2009)",,"""shale""","gray,yellow",,,Y,,,,,,lacustrine indet.,,,macrofossils,,,,,,,,"body,adpression,soft parts",good,parautochthonous,snapshot,conservation,dispersed,,,,,,,,paleoecologic,field collection,IVPP,,,,,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Gladocephaloideus,n. gen.,,,jingangshanensis,n. sp.,R. Butler,R. Butler,
985498,occ,,,118207,,Pterosauria indet.,unranked clade,156251,,Pterosauria,,unranked clade,38461,Early Aptian,,125.45,122.46,Evans and Wang,2011,38070,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,,,119.7957,40.807522,,Jianchang,,,CN,Liaoning,Jianchang County,estimated from map,6,,,gp_mid,129.39,40.23,604,CN,,Jiufotang,Jehol,,group of beds,,,,,,,,,"The Jiufotang Formation mainly comprises lacustrine\r\nsandstones, shales, mudstones, and tuffs interbedded within\r\nthe sediments.",sandstone,,,,,mudstone,,,,,lacustrine indet.,,,"macrofossils,mesofossils",many,,,,,,,"body,soft parts",,,,,,,,,,,,,taxonomic,,IVPP,,,,,,,,marine,,actively mobile,volant,,piscivore,,,active flyers (Padian 1983) and mostly piscivorous (Wang and Zhou 2006),hydroxyapatite,,,,Pterosauria,,,,indet.,,R. Benson,R. Benson,R. Butler
987105,occ,,,118409,,Ornithocheirus sp.,genus,38500,,Ornithocheirus,,genus,38500,Middle Cenomanian,Late Cenomanian,99.6,93.5,Caldwell and Cooper,1999,38152,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Ornithocheirus,38500,,,,,,0.485,51.334999,,Blue Bell Hill,,Conaisaurus referred specimen locality,UK,England,Kent,estimated from map,seconds,,"Blue Bell Hill, near Burham, Kent",gp_mid,16.69,47.27,315,UK,,Zig Zag Chalk,Chalk,,member,,,,,,,,"Lower Chalk (Lower Greys), just below Plenus Marls. Hay Cliff Member of Abbot's Cliff Formation now = uppermost Zig Zag Chalk Formation",,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,some,,,,,,,body,,,,,,,,,,,,,taxonomic,,BMNH,,,,,<1850,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Ornithocheirus,,,,sp.,,R. Benson,R. Benson,
995306,occ,,,120291,,n. gen. Cuspicephalus n. sp. scarfi,species,205280,,Cuspicephalus scarfi,,species,205280,Early Kimmeridgian,,155.7,150.8,Martill and Etches,2013,38468,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Cuspicephalus,205279,,,,1,individuals,-2.131944,50.611668,"MJML K1918, partial skull (collected December 2009)",Kimmeridge Bay foreshore (Etches collection),,,UK,England,Dorset,stated in text,seconds,small collection,National Grid Reference SY90772 79118,gp_mid,13.55,32.46,315,UK,,Kimmeridge Clay,,Lower,bed,Aulacostephanus autissiodorensis,,,,,,,,,mudstone,gray,,,Y,,,,,,deep-water indet.,,,macrofossils,some,,,partial skulls,,,,body,good,,,,,,,,occasional,,,,taxonomic,"surface (in situ),field collection",,,,,Steve Etches,<1992-2009,"MJML, Museum of Jurassic Marine Life, Kimmeridge, Dorset\r\nAlso known as Steve Etches Kimmeridge collection (SEKC)",,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Cuspicephalus,n. gen.,,,scarfi,n. sp.,R. Butler,R. Butler,R. Benson
1011437,occ,,,13335,,Azhdarchidae indet.,family,156757,,Azhdarchidae,,family,81005,Berriasian,,145,139.8,Dyke et al.,2011,39716,Chordata,33815,Reptilia,36322,Pterosauria,38461,Azhdarchidae,81005,,,,,,,,22.4,46.950001,MTCO 21.269  Marinescu collection (incomplete cervical vertebra),"Brusturi Mine, Cornet 204 lens",,"Bihor, ETE 1554",RO,Judetul Bihor,Oradea,based on nearby landmark,minutes,outcrop,"in the Cornet bauxitic zone, 4 km south of the mining bldgs. of the Cornet branch of the S.C. ""Bauxita Min"" S.A. Dobresti company. Cornet lies in the Comuna Astileu, located in the Padurea Craiului Mtns. in the eastern part of Judetul (prov.) Bihor. The locality is 40 km ESE of Oradea (also listed as SSE).",gp_mid,37.3,10.49,308,RO,,Lower Bauxite,,,bed,,,,,,,,,"""[lens is] 3 m of red-brown boehmitic bauxite, consisting of alternating 300 mm thick beds of structureless mud-grade bauxite and 40-100 mm thick arenitic or arenitic/ruditic units...the bauxite is capped by 0.5 m of laminated kaolinitic clay of mottled yellow and red colour, and this is topped...by limestone. The bones occurred in greatest concentration in a 0.6 m thick band in the middle of the lens...virtually a bone-supported conglomerate...the bones were found in the mud-grade bauxites in the lower 1 m of the section.""",conglomerate,"lenticular,brown,red",,silty,Y,claystone,"planar lamination,red,yellow",,,,karst indet.,,"""an extensive karst surface, formed after uplift of the unlderlying limestones, providing clear evidence of subaerial erosion and tropical conditions of soil development. The bauxite occupied karst depressions to a depth of several metres, often filling caves and fissures.""","macrofossils,mesofossils",,,,,tooth marks,,,body,good,allochthonous,time-averaged,,#NAME?,preferred,,well,frequent,occasional,,"""the bauxite and its contained fossils probably washed into the caverns from a considerable surrounding hinterland…the Cornet fossils show signs of scavening, little evidence for weathering, but strong indications of winnowing and post-depositional distortion."" Classifed as an ""abiotic allochthonous accumulation"".",taxonomic,"bulk,salvage,chemical,mechanical,field collection",,all microfossils,10000 specimens,,F. Marinescu,"1978-1979, 1994-2000",2000 bone-bearing blocks collected (size unspecified); discovered by two ore miners. Collected 1978-1979 by F. Marinescu; mine flooded 1984-1994; reopened 1994-2000 when studied by Tarii Crisurilor Museum and Univ. Bristol; re-flooded 2000.,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Azhdarchidae,,,,indet.,,P. Mannion,P. Mannion,P. Mannion
1011643,occ,,,107676,,Pterosauria indet.,unranked clade,38461,,Pterosauria,,unranked clade,38461,Early Campanian,Middle Campanian,83.5,70.6,Russell,1975,39763,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,,,-103.202782,43.583332,,Custer County,,East of Wind Cave National Park; Globidens dakotensis type locality,US,South Dakota,Custer,stated in text,seconds,small collection,"from W side NW 1/4, SW 1/4 sec. 29, T5S, R8E, 7.5 miles south of Fairburn, Custer county, South Dakota",gp_mid,-61.65,52.09,101,US,,Pierre Shale,Montana,Sharon Springs,bed,,,,,,,,,,"""shale""",,,,Y,,,,,,marine indet.,,,macrofossils,many,many,,skulls,,,,body,good,parautochthonous,,,,,few,,occasional,,,,taxonomic,survey of museum collection,FMNH,,4 individuals,,"J. Clark, W. D. and P. F. Turbull",,,,marine,,actively mobile,volant,,piscivore,,,active flyers (Padian 1983) and mostly piscivorous (Wang and Zhou 2006),hydroxyapatite,,,,Pterosauria,,,,indet.,,P. Mannion,P. Mannion,P. Mannion
1011654,occ,,,91265,,n. gen. Qinglongopterus n. sp. guoi,species,216790,,Qinglongopterus guoi,,species,216790,Late Bathonian,Early Kimmeridgian,167.7,150.8,Lü et al.,2012,39769,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Qinglongopterus,216789,,,,1,individuals,119.366699,40.483334,D3080/D3081,Mutoudeng,,,CN,Hebei,Qinglong,based on nearby landmark,6,outcrop,"Mutoudeng town, Qinglong county, northern Hebei province",gp_mid,128.31,49.54,604,CN,,Tiaojishan,,,bed,,,,,,,,"""The Tiaojishan Formation is generally regarded as Middle (Zhang & Zheng 1991; Liu et al. 2006; Cheng & Li 2007) to Upper Jurassic (Chang et al. 2009) (Late Bathonian-Early Kimmeridgian) in age, although it may date to the early Middle Jurassic (Aalenian) in Jianchang County (Davis et al. 2001). The unit has been dated using radiometric techniques at 169-152 Mya by Liu et al. (2006) and 165-156 Mya by Zhang et al. (2008)."" (Lü et al. 2010: supplement)",He et al. 2004 (Secondary reference)\r\n,"""shale""",,,,,,,,,,lacustrine indet.,,He et al. 2004 (Secondary reference),macrofossils,,,,,,,,body,excellent,parautochthonous,snapshot,,,,,,occasional,,,,taxonomic,field collection,,,,,L. Pan,,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Qinglongopterus,n. gen.,,,guoi,n. sp.,M. Carrano,M. Carrano,
1024250,occ,26555,,52887,,Azhdarchoidea indet.,superfamily,96511,,Azhdarchoidea,,superfamily,96510,Albian,Cenomanian,113,93.9,Rodrigues and Kellner,2011,35947,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,1,specimens,-3.9833,30.9,"CMN 50814, right humerus",Tafilalt region (NMC/CMN),,Tafilalet,MA,Er Rachidia,,estimated from map,1,local area,"area of Tafilalt, N and S of Taouz, includes several marked fossil sites but none are specified in text, nor are any tied to specific occurrences.",gp_mid,9.24,26.64,714,MA,,Kem Kem,,,formation,,,,,,,,,,sandstone,red,,,Y,,,,,,fluvial-lacustrine indet.,,,"macrofossils,mesofossils",,,,,,,,body,good,,,,,,,,frequent,,,,taxonomic,"selective quarrying,surface (float),surface (in situ),field collection,survey of museum collection",NMC,,,,,,Materials were purchased from private collectors.,Wilson & Allain 2015 exclude NMC 41808-41812 and 41872 from R. garasbae but do not provide an alternative identification (e.g. Sauropoda indet.) so they have not been reidentified here.,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Azhdarchoidea,,,,indet.,,M. Carrano,M. Carrano,M. Carrano
1024253,occ,,,52887,,Dsungaripteroidea indet.,superfamily,96503,,Dsungaripteroidea,,superfamily,68081,Albian,Cenomanian,113,93.9,Rodrigues and Kellner,2011,35947,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,1,specimens,-3.9833,30.9,"CMN 50859, ?lower jaw",Tafilalt region (NMC/CMN),,Tafilalet,MA,Er Rachidia,,estimated from map,1,local area,"area of Tafilalt, N and S of Taouz, includes several marked fossil sites but none are specified in text, nor are any tied to specific occurrences.",gp_mid,9.24,26.64,714,MA,,Kem Kem,,,formation,,,,,,,,,,sandstone,red,,,Y,,,,,,fluvial-lacustrine indet.,,,"macrofossils,mesofossils",,,,,,,,body,good,,,,,,,,frequent,,,,taxonomic,"selective quarrying,surface (float),surface (in situ),field collection,survey of museum collection",NMC,,,,,,Materials were purchased from private collectors.,Wilson & Allain 2015 exclude NMC 41808-41812 and 41872 from R. garasbae but do not provide an alternative identification (e.g. Sauropoda indet.) so they have not been reidentified here.,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Dsungaripteroidea,,,,indet.,,M. Carrano,M. Carrano,M. Carrano
1024254,occ,,,52887,,Azhdarchidae indet.,family,156757,,Azhdarchidae,,family,81005,Albian,Cenomanian,113,93.9,Rodrigues and Kellner,2011,35947,Chordata,33815,Reptilia,36322,Pterosauria,38461,Azhdarchidae,81005,,,,,,1,specimens,-3.9833,30.9,"CMN 50801, cervical vertebra",Tafilalt region (NMC/CMN),,Tafilalet,MA,Er Rachidia,,estimated from map,1,local area,"area of Tafilalt, N and S of Taouz, includes several marked fossil sites but none are specified in text, nor are any tied to specific occurrences.",gp_mid,9.24,26.64,714,MA,,Kem Kem,,,formation,,,,,,,,,,sandstone,red,,,Y,,,,,,fluvial-lacustrine indet.,,,"macrofossils,mesofossils",,,,,,,,body,good,,,,,,,,frequent,,,,taxonomic,"selective quarrying,surface (float),surface (in situ),field collection,survey of museum collection",NMC,,,,,,Materials were purchased from private collectors.,Wilson & Allain 2015 exclude NMC 41808-41812 and 41872 from R. garasbae but do not provide an alternative identification (e.g. Sauropoda indet.) so they have not been reidentified here.,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Azhdarchidae,,,,indet.,,M. Carrano,M. Carrano,M. Carrano
1038750,occ,,,127186,,n. gen. Moganopterus n. sp. zhuiana,species,233485,,Moganopterus zhuiana,,species,233485,Barremian,Aptian,129.4,113,Lü et al.,2012,41374,Chordata,33815,Reptilia,36322,Pterosauria,38461,Boreopteridae,165050,Moganopterus,233484,,,,1,individuals,119.683296,40.650002,"Henan Geological Museum 41HIII0419, skull and three cervical vertebrae","Xiaosanjiazi Village, Lamadong",,Jianchang,CN,Liaoning,Jianchang,based on nearby landmark,2,small collection,"Xiaosanjiazi Village, Lamadong Town, Jianchang County of Liaoning Province",gp_mid,130.31,39.57,604,CN,,Yixian,Jehol,,group of beds,,,,,,,,,,not reported,gray,,,,,,,,,lacustrine indet.,,,macrofossils,many,,,,,,,"body,adpression,soft parts",excellent,parautochthonous,snapshot,conservation,dispersed,,,,none,,,,taxonomic,"selective quarrying,mechanical,field collection,survey of museum collection",,,,,"H. Zhu, Q. Wang",,"Made available for study by Ms. Zhu Haifen, Henan Geological Museum. Ningyuansaurus in the Xingcheng Confuciusornis Museum and donated by Mr. Wang Qiuwu.",,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Moganopterus,n. gen.,,,zhuiana,n. sp.,R. Benson,R. Benson,M. Carrano
1041805,occ,,,47146,,Pterosauria indet.,unranked clade,156251,,Pterosauria,,unranked clade,38461,Late Kimmeridgian,,155.7,150.8,Heinrich,1998,41626,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,,,39.221272,-9.684436,teeth of 'pterosaurs',"Tendaguru quarry Ig, Kindope",,"Quarry Jg, Dysalotosaurus Quarry, quarry WJ, British Expedition\r\n\r\n\r\n\r\n",TZ,Lindi,,based on nearby landmark,6,small collection,"2.3 km NNW of Tendaguru Hill, near Kindope, ca. 400 m S of quarry St",gp_mid,31.28,-37.95,701,TZ,,Tendaguru,,Middle Dinosaur,bed,,,,,,,,"formerly Middle Saurian Bed\r\n\r\nHeinrich (2001): Miospore and dinoflagellate assemblages recovered from matrix, housed in the Museum fur Naturkunde Berlin (Institut fur Palaontologie), suggest a Kimmeridgian to Tithonian age for bone bed Wj (Schrank 1999, 2000), whereas associated charophytes (Schudack 1999) and ostracods (Schudack & Schudack 2001) indicate a Kimmeridgian age for this bone-bearing deposit. Further biostratigraphic studies are needed to determine more precisely the age of the two bone beds at Tendaguru Site dy.","""greenish-grey and reddish sandy marls""; ""intraclast-bearing sandy siltstone""",siltstone,"intraclastic,gray,green,red",,sandy,Y,,,,,,channel lag,,,"macrofossils,mesofossils",,,,,,,,body,good,parautochthonous,snapshot,,concentrated,,,poor,occasional,,,also includes supposed sauropod gastroliths,taphonomic,"selective quarrying,mechanical,acetic,field collection",,,,,"W. Janensch, H. Reck, Parkinson","1910-1913, 1927","Heinrich (1999) dissolved about 500 kg of matrix ('bone bed Wj') housed in the collections of the Museum of Natural History of Humboldt-University, Berlin in acetic acid resulting in discoveries of isolated tetrapod teeth",,marine,,actively mobile,volant,,piscivore,,,active flyers (Padian 1983) and mostly piscivorous (Wang and Zhou 2006),hydroxyapatite,,,,Pterosauria,,,,indet.,,R. Benson,R. Benson,R. Benson
1053536,occ,,,28006,,n. gen. Europejara n. sp. olcadesorum,species,241003,,Europejara olcadesorum,,species,241003,Late Barremian,,130,125.45,Vullo et al.,2012,42229,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,Europejara,241001,,,,1,specimens,-1.880849,40.064526,"MCCM-LH 9413, jaws and post-orbital elements of the skull preserved on part and counterpart slabs",Las Hoyas (MCCM collection),,,ES,Cuenca,,estimated from map,6,outcrop,"La Cierva township, 20 km E of Cuenca, in the Castellana Branch of the Iberian Range",gp_mid,21.31,26.91,304,ES,,La Huérguina,,,group of beds,,Las Hoyas,3,bottom to top,,,,"also called ""Calizas de La Huérgina Formation"" or ""La Huérgina Limestones Formations""","Limestone with laminates; three facies described: Massive limestone, packstones with peloids and sand-sized fragments of Charophyte stems. Occasionally, in the base of these beds, levels of gastropodal wackestones appear; Flaggy limestones, sometimes nodular. Ostracodal mudstones with occasional thick laminations, laterally grading to confolute laminations; Laminated limestones, mudstones with laminations containing abundant fossils. Laminae are very continuous laterally","""limestone""",planar lamination,,,Y,packstone,,,,,lacustrine - large,rift,"shallow to deep lacustrine facies; ""produced in the context of a continental (freshwater) subtropical, seasonal summer wet, carbonate wetland that overlay a low-relief karstic terrain.  The wetland was drained by carbonate-rich freshwater and comprised a typical environmental mosaic of swampy plains, ponds, lakes, ephemeral channels and sloughs.""","macrofossils,mesofossils",,,,,,,,"body,adpression,trace,soft parts",excellent,parautochthonous,,conservation,concentrated,,,,,,,"described as a ""census assemblage""",general faunal/floral,"selective quarrying,surface (in situ),field collection",,"some macrofossils,some microfossils",,,,,"Repository: Museo de las Ciencias de Castilla-La Mancha, Cuenca (MCCM)",,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Europejara,n. gen.,,,olcadesorum,n. sp.,R. Benson,R. Benson,R. Benson
